Path,URL,Size in bytes (optional but recommended),MD5 Hash (optional but recommended),Filter Terms (optional),Overwrite (optional),Comments (optional)
docs/GBA/Manuals/Britney_s Dance Beat.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FBritney_s%20Dance%20Beat.pdf,4606817,c38f2448b7fcfa363c437e485ff1c4b9,,,Britney_s Dance Beat.pdf
docs/GBA/Manuals/Broken Sword - The Shadow of the Templars.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FBroken%20Sword%20-%20The%20Shadow%20of%20the%20Templars.pdf,3919472,55765a6bf50c98c2afdc6813206e41bf,,,Broken Sword - The Shadow of the Templars.pdf
docs/GBA/Manuals/Brother Bear.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FBrother%20Bear.pdf,3741483,82ebfa56ebbe1437c2b444e6152e1712,,,Brother Bear.pdf
docs/GBA/Manuals/Bubble Bobble - Old & New.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FBubble%20Bobble%20-%20Old%20%26%20New.pdf,3873617,daf50eb37bfdf287c16deef0840135cb,,,Bubble Bobble - Old & New.pdf
docs/GBA/Manuals/Butt-Ugly Martians - B.K.M. Battles.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FButt-Ugly%20Martians%20-%20B.K.M.%20Battles.pdf,5043216,610e7547f274fec6ed4cbfe6fcb1829c,,,Butt-Ugly Martians - B.K.M. Battles.pdf
docs/GBA/Manuals/CT Special Forces 2 - Back in the Trenches.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FCT%20Special%20Forces%202%20-%20Back%20in%20the%20Trenches.pdf,6186623,8a1647c9d4d9cfa3dfd068fd23255ce3,,,CT Special Forces 2 - Back in the Trenches.pdf
docs/GBA/Manuals/CT Special Forces.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FCT%20Special%20Forces.pdf,4112996,0b096b160ce54ec4ccec58fd5d527f58,,,CT Special Forces.pdf
docs/GBA/Manuals/Caesars Palace Advance - Millennium Gold Edition.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FCaesars%20Palace%20Advance%20-%20Millennium%20Gold%20Edition.pdf,5720244,a229e1116217ec2a13cbe721c9fe2907,,,Caesars Palace Advance - Millennium Gold Edition.pdf
docs/GBA/Manuals/Camp Lazlo - Leaky Lake Games.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FCamp%20Lazlo%20-%20Leaky%20Lake%20Games.pdf,4824084,3579bc94fc0361a0f8d53a70e52c2c0c,,,Camp Lazlo - Leaky Lake Games.pdf
docs/GBA/Manuals/Cars - Mater-National Championship.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FCars%20-%20Mater-National%20Championship.pdf,4323527,060b19035c8c8c24de74e0e1c1b27ecb,,,Cars - Mater-National Championship.pdf
docs/GBA/Manuals/Cars.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FCars.pdf,4952930,c36e47b4bea30b225eeffa104c94b982,,,Cars.pdf
docs/GBA/Manuals/Cartoon Network Block Party.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FCartoon%20Network%20Block%20Party.pdf,4798560,772bcf0143e2168dcbc0f156423781ec,,,Cartoon Network Block Party.pdf
docs/GBA/Manuals/Cartoon Network Speedway.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FCartoon%20Network%20Speedway.pdf,5348986,5b2b090614ced5878a807f5f93a9a7d5,,,Cartoon Network Speedway.pdf
docs/GBA/Manuals/Castlevania - Aria of Sorrow.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FCastlevania%20-%20Aria%20of%20Sorrow.pdf,4541631,d898bc5bd10d1133fdaddb333c632f17,,,Castlevania - Aria of Sorrow.pdf
docs/GBA/Manuals/Castlevania - Circle of the Moon.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FCastlevania%20-%20Circle%20of%20the%20Moon.pdf,3761252,fb2f14152095b3c0b92f1b86606b8b94,,,Castlevania - Circle of the Moon.pdf
docs/GBA/Manuals/Castlevania - Harmony of Dissonance.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FCastlevania%20-%20Harmony%20of%20Dissonance.pdf,2379526,ff441812cf8987981745020c4e893e8d,,,Castlevania - Harmony of Dissonance.pdf
docs/GBA/Manuals/Catwoman.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FCatwoman.pdf,4001281,12a309e7ea4bb2d886129e13b66d8616,,,Catwoman.pdf
docs/GBA/Manuals/Catz.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FCatz.pdf,5724763,7ed47f0c92719809bf7b40d8ee1fe162,,,Catz.pdf
docs/GBA/Manuals/Charlie and the Chocolate Factory.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FCharlie%20and%20the%20Chocolate%20Factory.pdf,4215097,79e1ff93d69e453a5052e15484e903b2,,,Charlie and the Chocolate Factory.pdf
docs/GBA/Manuals/Charlotte_s Web.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FCharlotte_s%20Web.pdf,4018036,cfe29e879c6405b487c897d658d1f7b5,,,Charlotte_s Web.pdf
"docs/GBA/Manuals/Cheetah Girls, The.pdf",https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FCheetah%20Girls%2C%20The.pdf,4826121,824c038cdbcf1e693015d360ccee6b03,,,"Cheetah Girls, The.pdf"
"docs/GBA/Manuals/Chessmaster, The.pdf",https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FChessmaster%2C%20The.pdf,4180421,75005e09463c641ec8573735623b372d,,,"Chessmaster, The.pdf"
docs/GBA/Manuals/Chicken Shoot.pdf,https://archive.org/download/mister-manuals/2001_Nintendo%20Game%20Boy%20Advance.zip/2001_Nintendo%20Game%20Boy%20Advance%2FChicken%20Shoot.pdf,3298157,739b8f22c278f6c83c51df1019e03597,,,Chicken Shoot.pdf
